cum	dayOffset	fromHour	max	mean	min	region	timestamp	toHour	weatherParam
0.00494384765625	-2	0	-1.0	-1.0	-1.0	1	2017-11-07	6	tp
0.00375154986978	-2	6	-1.0	-1.0	-1.0	1	2017-11-07	12	tp
0.00827953219414	-2	6	-1.0	-1.0	-1.0	1	2017-11-07	18	tp
0.00452798232436	-2	12	-1.0	-1.0	-1.0	1	2017-11-07	18	tp
0.0167503356934	-2	0	-1.0	-1.0	-1.0	2	2017-11-07	6	tp
0.00620440021157	-2	6	-1.0	-1.0	-1.0	2	2017-11-07	12	tp
0.00725719332695	-2	6	-1.0	-1.0	-1.0	2	2017-11-07	18	tp
0.00105279311538	-2	12	-1.0	-1.0	-1.0	2	2017-11-07	18	tp
0.0114688873291	-2	0	-1.0	-1.0	-1.0	3	2017-11-07	6	tp
0.00752810016274	-2	6	-1.0	-1.0	-1.0	3	2017-11-07	12	tp
0.0126492679119	-2	6	-1.0	-1.0	-1.0	3	2017-11-07	18	tp
0.00512116774917	-2	12	-1.0	-1.0	-1.0	3	2017-11-07	18	tp
0.00476455688477	-2	0	-1.0	-1.0	-1.0	4	2017-11-07	6	tp
0.00343874469399	-2	6	-1.0	-1.0	-1.0	4	2017-11-07	12	tp
0.00689670443535	-2	6	-1.0	-1.0	-1.0	4	2017-11-07	18	tp
0.00345795974135	-2	12	-1.0	-1.0	-1.0	4	2017-11-07	18	tp
0.000465393066406	-2	0	-1.0	-1.0	-1.0	5	2017-11-07	6	tp
0.00241449847817	-2	6	-1.0	-1.0	-1.0	5	2017-11-07	12	tp
0.00728008151054	-2	6	-1.0	-1.0	-1.0	5	2017-11-07	18	tp
0.00486558303237	-2	12	-1.0	-1.0	-1.0	5	2017-11-07	18	tp
0.00786018371582	-2	0	-1.0	-1.0	-1.0	6	2017-11-07	6	tp
0.00505426898599	-2	6	-1.0	-1.0	-1.0	6	2017-11-07	12	tp
0.00886318087578	-2	6	-1.0	-1.0	-1.0	6	2017-11-07	18	tp
0.00380891188979	-2	12	-1.0	-1.0	-1.0	6	2017-11-07	18	tp
0.00873184204102	-2	0	-1.0	-1.0	-1.0	7	2017-11-07	6	tp
0.00530031695962	-2	6	-1.0	-1.0	-1.0	7	2017-11-07	12	tp
0.00949642062187	-2	6	-1.0	-1.0	-1.0	7	2017-11-07	18	tp
0.00419610366225	-2	12	-1.0	-1.0	-1.0	7	2017-11-07	18	tp
0.0029354095459	-2	0	-1.0	-1.0	-1.0	8	2017-11-07	6	tp
0.002067361027	-2	6	-1.0	-1.0	-1.0	8	2017-11-07	12	tp
0.00211307406425	-2	6	-1.0	-1.0	-1.0	8	2017-11-07	18	tp
4.57130372524e-05	-2	12	-1.0	-1.0	-1.0	8	2017-11-07	18	tp
0.00738143920898	-2	0	-1.0	-1.0	-1.0	9	2017-11-07	6	tp
0.00411585345864	-2	6	-1.0	-1.0	-1.0	9	2017-11-07	12	tp
0.00719234347343	-2	6	-1.0	-1.0	-1.0	9	2017-11-07	18	tp
0.00307649001479	-2	12	-1.0	-1.0	-1.0	9	2017-11-07	18	tp
0.00862884521484	-2	0	-1.0	-1.0	-1.0	10	2017-11-07	6	tp
0.00662401691079	-2	6	-1.0	-1.0	-1.0	10	2017-11-07	12	tp
0.00946208834648	-2	6	-1.0	-1.0	-1.0	10	2017-11-07	18	tp
0.00283807143569	-2	12	-1.0	-1.0	-1.0	10	2017-11-07	18	tp
9.53674316406e-06	-2	0	-1.0	-1.0	-1.0	11	2017-11-07	6	tp
0.000850472599268	-2	6	-1.0	-1.0	-1.0	11	2017-11-07	12	tp
0.00217029452324	-2	6	-1.0	-1.0	-1.0	11	2017-11-07	18	tp
0.00131982192397	-2	12	-1.0	-1.0	-1.0	11	2017-11-07	18	tp
0.0117988586426	-2	0	-1.0	-1.0	-1.0	12	2017-11-07	6	tp
0.00431993976235	-2	6	-1.0	-1.0	-1.0	12	2017-11-07	12	tp
0.00536701083183	-2	6	-1.0	-1.0	-1.0	12	2017-11-07	18	tp
0.00104707106948	-2	12	-1.0	-1.0	-1.0	12	2017-11-07	18	tp
0.0118312835693	-2	0	-1.0	-1.0	-1.0	13	2017-11-07	6	tp
0.00845125690103	-2	6	-1.0	-1.0	-1.0	13	2017-11-07	12	tp
0.00978061556816	-2	6	-1.0	-1.0	-1.0	13	2017-11-07	18	tp
0.00132935866714	-2	12	-1.0	-1.0	-1.0	13	2017-11-07	18	tp
0.0114688873291	-2	0	-1.0	-1.0	-1.0	14	2017-11-07	6	tp
0.00752810016274	-2	6	-1.0	-1.0	-1.0	14	2017-11-07	12	tp
0.0126492679119	-2	6	-1.0	-1.0	-1.0	14	2017-11-07	18	tp
0.00512116774917	-2	12	-1.0	-1.0	-1.0	14	2017-11-07	18	tp
0.00510215759277	-2	0	-1.0	-1.0	-1.0	15	2017-11-07	6	tp
0.00407961383462	-2	6	-1.0	-1.0	-1.0	15	2017-11-07	12	tp
0.00904056429863	-2	6	-1.0	-1.0	-1.0	15	2017-11-07	18	tp
0.00496095046401	-2	12	-1.0	-1.0	-1.0	15	2017-11-07	18	tp
0.00453207269311	-1	0	-1.0	-1.0	-1.0	0	2017-11-07	6	tp
0.0021741092205	-1	6	-1.0	-1.0	-1.0	0	2017-11-07	12	tp
0.00525591894984	-1	6	-1.0	-1.0	-1.0	0	2017-11-07	18	tp
0.00308180972934	-1	12	-1.0	-1.0	-1.0	0	2017-11-07	18	tp
0.00226232782006	-1	0	-1.0	-1.0	-1.0	1	2017-11-07	6	tp
0.00539943575859	-1	6	-1.0	-1.0	-1.0	1	2017-11-07	12	tp
0.0110409073532	-1	6	-1.0	-1.0	-1.0	1	2017-11-07	18	tp
0.00564147159457	-1	12	-1.0	-1.0	-1.0	1	2017-11-07	18	tp
0.0114290453494	-1	0	-1.0	-1.0	-1.0	2	2017-11-07	6	tp
0.0106160342693	-1	6	-1.0	-1.0	-1.0	2	2017-11-07	12	tp
0.0125210098922	-1	6	-1.0	-1.0	-1.0	2	2017-11-07	18	tp
0.00190497562289	-1	12	-1.0	-1.0	-1.0	2	2017-11-07	18	tp
0.00852796807885	-1	0	-1.0	-1.0	-1.0	3	2017-11-07	6	tp
0.00684520602226	-1	6	-1.0	-1.0	-1.0	3	2017-11-07	12	tp
0.0127155594528	-1	6	-1.0	-1.0	-1.0	3	2017-11-07	18	tp
0.00587035343051	-1	12	-1.0	-1.0	-1.0	3	2017-11-07	18	tp
0.00283071771264	-1	0	-1.0	-1.0	-1.0	4	2017-11-07	6	tp
0.000938147306442	-1	6	-1.0	-1.0	-1.0	4	2017-11-07	12	tp
0.0045730881393	-1	6	-1.0	-1.0	-1.0	4	2017-11-07	18	tp
0.00363494083285	-1	12	-1.0	-1.0	-1.0	4	2017-11-07	18	tp
0.000478956848383	-1	0	-1.0	-1.0	-1.0	5	2017-11-07	6	tp
0.00405856966972	-1	6	-1.0	-1.0	-1.0	5	2017-11-07	12	tp
0.00810549780726	-1	6	-1.0	-1.0	-1.0	5	2017-11-07	18	tp
0.00404692813754	-1	12	-1.0	-1.0	-1.0	5	2017-11-07	18	tp
0.00379583612084	-1	0	-1.0	-1.0	-1.0	6	2017-11-07	6	tp
0.00547382235527	-1	6	-1.0	-1.0	-1.0	6	2017-11-07	12	tp
0.0104076676071	-1	6	-1.0	-1.0	-1.0	6	2017-11-07	18	tp
0.0049338452518	-1	12	-1.0	-1.0	-1.0	6	2017-11-07	18	tp
0.00416395440698	-1	0	-1.0	-1.0	-1.0	7	2017-11-07	6	tp
0.00491496920586	-1	6	-1.0	-1.0	-1.0	7	2017-11-07	12	tp
0.00988696143031	-1	6	-1.0	-1.0	-1.0	7	2017-11-07	18	tp
0.00497199222445	-1	12	-1.0	-1.0	-1.0	7	2017-11-07	18	tp
0.00500890985131	-1	0	-1.0	-1.0	-1.0	8	2017-11-07	6	tp
5.31375408173e-05	-1	6	-1.0	-1.0	-1.0	8	2017-11-07	12	tp
0.00010035559535	-1	6	-1.0	-1.0	-1.0	8	2017-11-07	18	tp
4.7218054533e-05	-1	12	-1.0	-1.0	-1.0	8	2017-11-07	18	tp
0.00359937921166	-1	0	-1.0	-1.0	-1.0	9	2017-11-07	6	tp
0.00214740633965	-1	6	-1.0	-1.0	-1.0	9	2017-11-07	12	tp
0.00555728003383	-1	6	-1.0	-1.0	-1.0	9	2017-11-07	18	tp
0.00340987369418	-1	12	-1.0	-1.0	-1.0	9	2017-11-07	18	tp
0.00563261285424	-1	0	-1.0	-1.0	-1.0	10	2017-11-07	6	tp
0.00539752840996	-1	6	-1.0	-1.0	-1.0	10	2017-11-07	12	tp
0.00983737036586	-1	6	-1.0	-1.0	-1.0	10	2017-11-07	18	tp
0.0044398419559	-1	12	-1.0	-1.0	-1.0	10	2017-11-07	18	tp
4.02703881264e-06	-1	0	-1.0	-1.0	-1.0	11	2017-11-07	6	tp
0.00213596224785	-1	6	-1.0	-1.0	-1.0	11	2017-11-07	12	tp
0.00250742956996	-1	6	-1.0	-1.0	-1.0	11	2017-11-07	18	tp
0.000371467322111	-1	12	-1.0	-1.0	-1.0	11	2017-11-07	18	tp
0.00591680780053	-1	0	-1.0	-1.0	-1.0	12	2017-11-07	6	tp
0.00335666537285	-1	6	-1.0	-1.0	-1.0	12	2017-11-07	12	tp
0.00602839514613	-1	6	-1.0	-1.0	-1.0	12	2017-11-07	18	tp
0.00267172977328	-1	12	-1.0	-1.0	-1.0	12	2017-11-07	18	tp
0.0101568438113	-1	0	-1.0	-1.0	-1.0	13	2017-11-07	6	tp
0.00316020846367	-1	6	-1.0	-1.0	-1.0	13	2017-11-07	12	tp
0.00593874976039	-1	6	-1.0	-1.0	-1.0	13	2017-11-07	18	tp
0.00277854129672	-1	12	-1.0	-1.0	-1.0	13	2017-11-07	18	tp
0.00852796807885	-1	0	-1.0	-1.0	-1.0	14	2017-11-07	6	tp
0.00684520602226	-1	6	-1.0	-1.0	-1.0	14	2017-11-07	12	tp
0.0127155594528	-1	6	-1.0	-1.0	-1.0	14	2017-11-07	18	tp
0.00587035343051	-1	12	-1.0	-1.0	-1.0	14	2017-11-07	18	tp
0.0022527910769	-1	0	-1.0	-1.0	-1.0	15	2017-11-07	6	tp
0.00481578707695	-1	6	-1.0	-1.0	-1.0	15	2017-11-07	12	tp
0.0104877762496	-1	6	-1.0	-1.0	-1.0	15	2017-11-07	18	tp
0.0056719891727	-1	12	-1.0	-1.0	-1.0	15	2017-11-07	18	tp
0.00341510772705	0	0	-1.0	-1.0	-1.0	0	2017-11-07	6	tp
0.00409449916333	0	6	-1.0	-1.0	-1.0	0	2017-11-07	12	tp
0.00512572936714	0	6	-1.0	-1.0	-1.0	0	2017-11-07	18	tp
0.00103123020381	0	12	-1.0	-1.0	-1.0	0	2017-11-07	18	tp
0.00157189369202	0	0	-1.0	-1.0	-1.0	1	2017-11-07	6	tp
0.00240005832165	0	6	-1.0	-1.0	-1.0	1	2017-11-07	12	tp
0.00684401206672	0	6	-1.0	-1.0	-1.0	1	2017-11-07	18	tp
0.00444395374507	0	12	-1.0	-1.0	-1.0	1	2017-11-07	18	tp
0.00784015655518	0	0	-1.0	-1.0	-1.0	2	2017-11-07	6	tp
0.00782956462353	0	6	-1.0	-1.0	-1.0	2	2017-11-07	12	tp
0.00877448730171	0	6	-1.0	-1.0	-1.0	2	2017-11-07	18	tp
0.000944922678173	0	12	-1.0	-1.0	-1.0	2	2017-11-07	18	tp
0.00680375099182	0	0	-1.0	-1.0	-1.0	3	2017-11-07	6	tp
0.00254501681775	0	6	-1.0	-1.0	-1.0	3	2017-11-07	12	tp
0.00799557380378	0	6	-1.0	-1.0	-1.0	3	2017-11-07	18	tp
0.00545055698603	0	12	-1.0	-1.0	-1.0	3	2017-11-07	18	tp
0.00286507606506	0	0	-1.0	-1.0	-1.0	4	2017-11-07	6	tp
0.00265230517834	0	6	-1.0	-1.0	-1.0	4	2017-11-07	12	tp
0.00573918037117	0	6	-1.0	-1.0	-1.0	4	2017-11-07	18	tp
0.00308687519282	0	12	-1.0	-1.0	-1.0	4	2017-11-07	18	tp
0.000189304351807	0	0	-1.0	-1.0	-1.0	5	2017-11-07	6	tp
0.000942128710449	0	6	-1.0	-1.0	-1.0	5	2017-11-07	12	tp
0.00549861602485	0	6	-1.0	-1.0	-1.0	5	2017-11-07	18	tp
0.0045564873144	0	12	-1.0	-1.0	-1.0	5	2017-11-07	18	tp
0.00320863723755	0	0	-1.0	-1.0	-1.0	6	2017-11-07	6	tp
0.00268353801221	0	6	-1.0	-1.0	-1.0	6	2017-11-07	12	tp
0.00685807876289	0	6	-1.0	-1.0	-1.0	6	2017-11-07	18	tp
0.00417454075068	0	12	-1.0	-1.0	-1.0	6	2017-11-07	18	tp
0.00324845314026	0	0	-1.0	-1.0	-1.0	7	2017-11-07	6	tp
0.00286783557385	0	6	-1.0	-1.0	-1.0	7	2017-11-07	12	tp
0.00668617896736	0	6	-1.0	-1.0	-1.0	7	2017-11-07	18	tp
0.0038183433935	0	12	-1.0	-1.0	-1.0	7	2017-11-07	18	tp
0.00103950500488	0	0	-1.0	-1.0	-1.0	8	2017-11-07	6	tp
0.00307978969067	0	6	-1.0	-1.0	-1.0	8	2017-11-07	12	tp
0.00324842147529	0	6	-1.0	-1.0	-1.0	8	2017-11-07	18	tp
0.000168631784618	0	12	-1.0	-1.0	-1.0	8	2017-11-07	18	tp
0.00351881980896	0	0	-1.0	-1.0	-1.0	9	2017-11-07	6	tp
0.00204386096448	0	6	-1.0	-1.0	-1.0	9	2017-11-07	12	tp
0.004988161847	0	6	-1.0	-1.0	-1.0	9	2017-11-07	18	tp
0.00294430088252	0	12	-1.0	-1.0	-1.0	9	2017-11-07	18	tp
0.00437927246094	0	0	-1.0	-1.0	-1.0	10	2017-11-07	6	tp
0.00433148723096	0	6	-1.0	-1.0	-1.0	10	2017-11-07	12	tp
0.00652381591499	0	6	-1.0	-1.0	-1.0	10	2017-11-07	18	tp
0.00219232868403	0	12	-1.0	-1.0	-1.0	10	2017-11-07	18	tp
0.0	0	0	-1.0	-1.0	-1.0	11	2017-11-07	6	tp
5.42579218745e-05	0	6	-1.0	-1.0	-1.0	11	2017-11-07	12	tp
0.000785080716014	0	6	-1.0	-1.0	-1.0	11	2017-11-07	18	tp
0.000730822794139	0	12	-1.0	-1.0	-1.0	11	2017-11-07	18	tp
0.00455403327942	0	0	-1.0	-1.0	-1.0	12	2017-11-07	6	tp
0.00437654834241	0	6	-1.0	-1.0	-1.0	12	2017-11-07	12	tp
0.00624939613044	0	6	-1.0	-1.0	-1.0	12	2017-11-07	18	tp
0.00187284778804	0	12	-1.0	-1.0	-1.0	12	2017-11-07	18	tp
0.0050733089447	0	0	-1.0	-1.0	-1.0	13	2017-11-07	6	tp
0.00731529574841	0	6	-1.0	-1.0	-1.0	13	2017-11-07	12	tp
0.00778576545417	0	6	-1.0	-1.0	-1.0	13	2017-11-07	18	tp
0.00047046970576	0	12	-1.0	-1.0	-1.0	13	2017-11-07	18	tp
0.00680375099182	0	0	-1.0	-1.0	-1.0	14	2017-11-07	6	tp
0.00254501681775	0	6	-1.0	-1.0	-1.0	14	2017-11-07	12	tp
0.00799557380378	0	6	-1.0	-1.0	-1.0	14	2017-11-07	18	tp
0.00545055698603	0	12	-1.0	-1.0	-1.0	14	2017-11-07	18	tp
0.00208616256714	0	0	-1.0	-1.0	-1.0	15	2017-11-07	6	tp
0.00134457927197	0	6	-1.0	-1.0	-1.0	15	2017-11-07	12	tp
0.00721713714302	0	6	-1.0	-1.0	-1.0	15	2017-11-07	18	tp
0.00587255787104	0	12	-1.0	-1.0	-1.0	15	2017-11-07	18	tp
9.83513891697e-05	-7	0	-1.0	-1.0	-1.0	0	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	0	2017-11-08	12	tp
1.27777457237e-06	-7	6	-1.0	-1.0	-1.0	0	2017-11-08	18	tp
1.90734863281e-06	-7	12	-1.0	-1.0	-1.0	0	2017-11-08	18	tp
1.82427465916e-05	-7	0	-1.0	-1.0	-1.0	1	2017-11-08	6	tp
5.092471838e-06	-7	6	-1.0	-1.0	-1.0	1	2017-11-08	12	tp
5.84982335567e-05	-7	6	-1.0	-1.0	-1.0	1	2017-11-08	18	tp
5.34057617188e-05	-7	12	-1.0	-1.0	-1.0	1	2017-11-08	18	tp
1.07660889626e-06	-7	0	-1.0	-1.0	-1.0	2	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	2	2017-11-08	12	tp
1.27218663692e-05	-7	6	-1.0	-1.0	-1.0	2	2017-11-08	18	tp
1.33514404297e-05	-7	12	-1.0	-1.0	-1.0	2	2017-11-08	18	tp
0.000140313059092	-7	0	-1.0	-1.0	-1.0	3	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	3	2017-11-08	12	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	3	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	3	2017-11-08	18	tp
8.11852514744e-05	-7	0	-1.0	-1.0	-1.0	4	2017-11-08	6	tp
1.27777457237e-06	-7	6	-1.0	-1.0	-1.0	4	2017-11-08	12	tp
1.27777457237e-06	-7	6	-1.0	-1.0	-1.0	4	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	4	2017-11-08	18	tp
7.54632055759e-05	-7	0	-1.0	-1.0	-1.0	5	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	5	2017-11-08	12	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	5	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	5	2017-11-08	18	tp
0.000554207712412	-7	0	-1.0	-1.0	-1.0	6	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	6	2017-11-08	12	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	6	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	6	2017-11-08	18	tp
0.00135147944093	-7	0	-1.0	-1.0	-1.0	7	2017-11-08	6	tp
1.27777457237e-06	-7	6	-1.0	-1.0	-1.0	7	2017-11-08	12	tp
1.27777457237e-06	-7	6	-1.0	-1.0	-1.0	7	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	7	2017-11-08	18	tp
5.82970678806e-05	-7	0	-1.0	-1.0	-1.0	8	2017-11-08	6	tp
0.000321712344885	-7	6	-1.0	-1.0	-1.0	8	2017-11-08	12	tp
0.00032552704215	-7	6	-1.0	-1.0	-1.0	8	2017-11-08	18	tp
3.81469726562e-06	-7	12	-1.0	-1.0	-1.0	8	2017-11-08	18	tp
0.000111702829599	-7	0	-1.0	-1.0	-1.0	9	2017-11-08	6	tp
5.092471838e-06	-7	6	-1.0	-1.0	-1.0	9	2017-11-08	12	tp
5.092471838e-06	-7	6	-1.0	-1.0	-1.0	9	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	9	2017-11-08	18	tp
0.000382546335459	-7	0	-1.0	-1.0	-1.0	10	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	10	2017-11-08	12	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	10	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	10	2017-11-08	18	tp
0.00202477350831	-7	0	-1.0	-1.0	-1.0	11	2017-11-08	6	tp
7.37570226192e-05	-7	6	-1.0	-1.0	-1.0	11	2017-11-08	12	tp
7.37570226192e-05	-7	6	-1.0	-1.0	-1.0	11	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	11	2017-11-08	18	tp
-8.30739736557e-07	-7	0	-1.0	-1.0	-1.0	12	2017-11-08	6	tp
1.46292150021e-05	-7	6	-1.0	-1.0	-1.0	12	2017-11-08	12	tp
2.03512609005e-05	-7	6	-1.0	-1.0	-1.0	12	2017-11-08	18	tp
5.72204589844e-06	-7	12	-1.0	-1.0	-1.0	12	2017-11-08	18	tp
4.89130616188e-06	-7	0	-1.0	-1.0	-1.0	13	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	13	2017-11-08	12	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	13	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	13	2017-11-08	18	tp
0.000140313059092	-7	0	-1.0	-1.0	-1.0	14	2017-11-08	6	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	14	2017-11-08	12	tp
-6.2957406044e-07	-7	6	-1.0	-1.0	-1.0	14	2017-11-08	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	14	2017-11-08	18	tp
7.92779028416e-05	-7	0	-1.0	-1.0	-1.0	15	2017-11-08	6	tp
3.18512320518e-06	-7	6	-1.0	-1.0	-1.0	15	2017-11-08	12	tp
8.90716910362e-06	-7	6	-1.0	-1.0	-1.0	15	2017-11-08	18	tp
5.72204589844e-06	-7	12	-1.0	-1.0	-1.0	15	2017-11-08	18	tp
2.28881835938e-05	-6	0	-1.0	-1.0	-1.0	0	2017-11-08	6	tp
2.69780866802e-05	-6	6	-1.0	-1.0	-1.0	0	2017-11-08	12	tp
0.000711715780199	-6	6	-1.0	-1.0	-1.0	0	2017-11-08	18	tp
0.000684737693518	-6	12	-1.0	-1.0	-1.0	0	2017-11-08	18	tp
7.62939453125e-06	-6	0	-1.0	-1.0	-1.0	1	2017-11-08	6	tp
4.22368757427e-05	-6	6	-1.0	-1.0	-1.0	1	2017-11-08	12	tp
0.000246322713792	-6	6	-1.0	-1.0	-1.0	1	2017-11-08	18	tp
0.00020408583805	-6	12	-1.0	-1.0	-1.0	1	2017-11-08	18	tp
0.000354766845703	-6	0	-1.0	-1.0	-1.0	2	2017-11-08	6	tp
0.000179565977305	-6	6	-1.0	-1.0	-1.0	2	2017-11-08	12	tp
0.000501907430589	-6	6	-1.0	-1.0	-1.0	2	2017-11-08	18	tp
0.000322341453284	-6	12	-1.0	-1.0	-1.0	2	2017-11-08	18	tp
1.14440917969e-05	-6	0	-1.0	-1.0	-1.0	3	2017-11-08	6	tp
0.000374115537852	-6	6	-1.0	-1.0	-1.0	3	2017-11-08	12	tp
0.00193623360246	-6	6	-1.0	-1.0	-1.0	3	2017-11-08	18	tp
0.00156211806461	-6	12	-1.0	-1.0	-1.0	3	2017-11-08	18	tp
1.52587890625e-05	-6	0	-1.0	-1.0	-1.0	4	2017-11-08	6	tp
4.08990308642e-06	-6	6	-1.0	-1.0	-1.0	4	2017-11-08	12	tp
4.79584559798e-05	-6	6	-1.0	-1.0	-1.0	4	2017-11-08	18	tp
4.38685528934e-05	-6	12	-1.0	-1.0	-1.0	4	2017-11-08	18	tp
3.81469726562e-06	-6	0	-1.0	-1.0	-1.0	5	2017-11-08	6	tp
2.75205820799e-07	-6	6	-1.0	-1.0	-1.0	5	2017-11-08	12	tp
0.000185287557542	-6	6	-1.0	-1.0	-1.0	5	2017-11-08	18	tp
0.000185012351722	-6	12	-1.0	-1.0	-1.0	5	2017-11-08	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	6	2017-11-08	6	tp
3.8422178477e-05	-6	6	-1.0	-1.0	-1.0	6	2017-11-08	12	tp
0.000276840291917	-6	6	-1.0	-1.0	-1.0	6	2017-11-08	18	tp
0.00023841811344	-6	12	-1.0	-1.0	-1.0	6	2017-11-08	18	tp
3.81469726562e-06	-6	0	-1.0	-1.0	-1.0	7	2017-11-08	6	tp
3.07927839458e-05	-6	6	-1.0	-1.0	-1.0	7	2017-11-08	12	tp
0.000463760457933	-6	6	-1.0	-1.0	-1.0	7	2017-11-08	18	tp
0.000432967673987	-6	12	-1.0	-1.0	-1.0	7	2017-11-08	18	tp
8.77380371094e-05	-6	0	-1.0	-1.0	-1.0	8	2017-11-08	6	tp
6.13103620708e-05	-6	6	-1.0	-1.0	-1.0	8	2017-11-08	12	tp
0.00059727486223	-6	6	-1.0	-1.0	-1.0	8	2017-11-08	18	tp
0.000535964500159	-6	12	-1.0	-1.0	-1.0	8	2017-11-08	18	tp
1.52587890625e-05	-6	0	-1.0	-1.0	-1.0	9	2017-11-08	6	tp
1.17192976177e-05	-6	6	-1.0	-1.0	-1.0	9	2017-11-08	12	tp
0.000120437704027	-6	6	-1.0	-1.0	-1.0	9	2017-11-08	18	tp
0.000108718406409	-6	12	-1.0	-1.0	-1.0	9	2017-11-08	18	tp
1.52587890625e-05	-6	0	-1.0	-1.0	-1.0	10	2017-11-08	6	tp
1.93486921489e-05	-6	6	-1.0	-1.0	-1.0	10	2017-11-08	12	tp
0.000345504842699	-6	6	-1.0	-1.0	-1.0	10	2017-11-08	18	tp
0.00032615615055	-6	12	-1.0	-1.0	-1.0	10	2017-11-08	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	11	2017-11-08	6	tp
4.08990308642e-06	-6	6	-1.0	-1.0	-1.0	11	2017-11-08	12	tp
8.61054286361e-05	-6	6	-1.0	-1.0	-1.0	11	2017-11-08	18	tp
8.20155255497e-05	-6	12	-1.0	-1.0	-1.0	11	2017-11-08	18	tp
4.57763671875e-05	-6	0	-1.0	-1.0	-1.0	12	2017-11-08	6	tp
4.60515730083e-05	-6	6	-1.0	-1.0	-1.0	12	2017-11-08	12	tp
0.000177658163011	-6	6	-1.0	-1.0	-1.0	12	2017-11-08	18	tp
0.000131606590003	-6	12	-1.0	-1.0	-1.0	12	2017-11-08	18	tp
0.000190734863281	-6	0	-1.0	-1.0	-1.0	13	2017-11-08	6	tp
0.000252045225352	-6	6	-1.0	-1.0	-1.0	13	2017-11-08	12	tp
0.00078038033098	-6	6	-1.0	-1.0	-1.0	13	2017-11-08	18	tp
0.000528335105628	-6	12	-1.0	-1.0	-1.0	13	2017-11-08	18	tp
1.14440917969e-05	-6	0	-1.0	-1.0	-1.0	14	2017-11-08	6	tp
0.000374115537852	-6	6	-1.0	-1.0	-1.0	14	2017-11-08	12	tp
0.00193623360246	-6	6	-1.0	-1.0	-1.0	14	2017-11-08	18	tp
0.00156211806461	-6	12	-1.0	-1.0	-1.0	14	2017-11-08	18	tp
1.52587890625e-05	-6	0	-1.0	-1.0	-1.0	15	2017-11-08	6	tp
2.75205820799e-07	-6	6	-1.0	-1.0	-1.0	15	2017-11-08	12	tp
3.65143641829e-05	-6	6	-1.0	-1.0	-1.0	15	2017-11-08	18	tp
3.62391583622e-05	-6	12	-1.0	-1.0	-1.0	15	2017-11-08	18	tp
7.25314021111e-06	-5	0	-1.0	-1.0	-1.0	0	2017-11-08	6	tp
1.96546316147e-05	-5	6	-1.0	-1.0	-1.0	0	2017-11-08	12	tp
0.000300861895084	-5	6	-1.0	-1.0	-1.0	0	2017-11-08	18	tp
0.00028120726347	-5	12	-1.0	-1.0	-1.0	0	2017-11-08	18	tp
0.00611267611384	-5	0	-1.0	-1.0	-1.0	1	2017-11-08	6	tp
0.00143299996853	-5	6	-1.0	-1.0	-1.0	1	2017-11-08	12	tp
0.00143191963434	-5	6	-1.0	-1.0	-1.0	1	2017-11-08	18	tp
-1.08033418655e-06	-5	12	-1.0	-1.0	-1.0	1	2017-11-08	18	tp
0.0028720907867	-5	0	-1.0	-1.0	-1.0	2	2017-11-08	6	tp
2.48849391937e-06	-5	6	-1.0	-1.0	-1.0	2	2017-11-08	12	tp
3.31550836563e-06	-5	6	-1.0	-1.0	-1.0	2	2017-11-08	18	tp
8.27014446259e-07	-5	12	-1.0	-1.0	-1.0	2	2017-11-08	18	tp
0.00139389559627	-5	0	-1.0	-1.0	-1.0	3	2017-11-08	6	tp
0.000130280852318	-5	6	-1.0	-1.0	-1.0	3	2017-11-08	12	tp
